year,constituency_id,constituency,total_electors,total_votes_polled,total_valid_votes,turnout_percent,winner_name,winner_party,winner_party_raw,winner_votes,winner_vote_share,runner_name,runner_party,runner_party_raw,runner_votes,runner_vote_share,victory_margin_votes,victory_margin_percent,candidate_count,candidate_count_including_nota,nota_votes,nota_vote_share,tmc_vote_share,bjp_vote_share,left_inc_vote_share,others_vote_share,eci_source_url,turnout_available_from_source
2026,142,MAGRAHAT PASCHIM,,,205362.0,,MD. SAMIM AHAMED MOLLA,AITC,All India Trinamool Congress,113834.0,55.4309,GOURSUNDAR GHOSH,BJP,Bharatiya Janata Party,55331.0,26.9432,58503.0,28.4877,12,13,1130.0,0.5502,55.4309,26.9432,0.7641,16.8618,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25142.htm,False
2026,143,DIAMOND HARBOUR,,,232238.0,,PANNA LAL HALDER,AITC,All India Trinamool Congress,119320.0,51.3783,DIPAK KUMAR HALDER,BJP,Bharatiya Janata Party,88054.0,37.9154,31266.0,13.4629,10,11,1379.0,0.5938,51.3783,37.9154,8.3319,2.3744,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25143.htm,False
2026,144,FALTA,,,0.0,,ABDUR RAZZAK MOLLA,INC,Indian National Congress,0.0,,CHANDRAKANTA ROY,IND,Independent,0.0,,0.0,,6,7,0.0,0.0,0.0,0.0,0.0,100.0,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25144.htm,False
2026,145,SATGACHHIA,,,239370.0,,AGNISWAR NASKAR,BJP,Bharatiya Janata Party,111023.0,46.3813,SOMASHREE BETAL,AITC,All India Trinamool Congress,110622.0,46.2138,401.0,0.1675,8,9,1654.0,0.691,46.2138,46.3813,5.9803,1.4246,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25145.htm,False
2026,146,BISHNUPUR,,,250592.0,,DILIP MONDAL,AITC,All India Trinamool Congress,132647.0,52.9335,ABHIJIT SARDAR,BJP,Bharatiya Janata Party,95722.0,38.1983,36925.0,14.7352,8,9,1668.0,0.6656,52.9335,38.1983,6.5828,2.2854,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25146.htm,False
2026,147,SONARPUR DAKSHIN,,,246393.0,,RUPA GANGULY,BJP,Bharatiya Janata Party,128970.0,52.3432,ARUNDHUTI MAITRA(LOVELY),AITC,All India Trinamool Congress,93188.0,37.8209,35782.0,14.5223,14,15,1950.0,0.7914,37.8209,52.3432,7.5696,2.2663,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25147.htm,False
2026,148,BHANGAR,,,267394.0,,MD NAWSAD SIDDIQUE,AISF,All India Secular Front,126555.0,47.329,SAOKAT MOLLA,AITC,All India Trinamool Congress,94467.0,35.3288,32088.0,12.0002,19,20,1595.0,0.5965,35.3288,11.2856,0.4342,52.9514,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25148.htm,False
2026,149,KASBA,,,241206.0,,AHMED JAVED KHAN,AITC,All India Trinamool Congress,117893.0,48.8765,BANERJEE SANDIP,BJP,Bharatiya Janata Party,96919.0,40.181,20974.0,8.6955,13,14,1902.0,0.7885,48.8765,40.181,9.3153,1.6272,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25149.htm,False
2026,150,JADAVPUR,,,231075.0,,SARBORI MUKHERJEE,BJP,Bharatiya Janata Party,106199.0,45.9587,DEBABRATA MAJUMDAR (MALAY),AITC,All India Trinamool Congress,78483.0,33.9643,27716.0,11.9944,13,14,1976.0,0.8551,33.9643,45.9587,18.6606,1.4164,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25150.htm,False
2026,151,SONARPUR UTTAR,,,256444.0,,DEBASISH DHAR,BJP,Bharatiya Janata Party,119824.0,46.7252,FIRDOUSI BEGAM,AITC,All India Trinamool Congress,110017.0,42.901,9807.0,3.8242,13,14,1599.0,0.6235,42.901,46.7252,8.4361,1.9377,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25151.htm,False
2026,152,TOLLYGANJ,,,205661.0,,PAPIA ADHIKARY,BJP,Bharatiya Janata Party,88407.0,42.9868,AROOP BISWAS,AITC,All India Trinamool Congress,82394.0,40.063,6013.0,2.9238,11,12,1501.0,0.7298,40.063,42.9868,15.4103,1.5399,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25152.htm,False
2026,153,BEHALA PURBA,,,234687.0,,SANKAR SIKDER,BJP,Bharatiya Janata Party,115502.0,49.2153,SUBHASISH CHAKRABORTY,AITC,All India Trinamool Congress,90365.0,38.5045,25137.0,10.7108,12,13,1635.0,0.6967,38.5045,49.2153,10.4637,1.8165,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25153.htm,False
2026,154,BEHALA PASCHIM,,,238796.0,,DR. INDRANIL KHAN,BJP,Bharatiya Janata Party,113171.0,47.3923,RATNA CHATTERJEE,AITC,All India Trinamool Congress,88472.0,37.0492,24699.0,10.3431,14,15,1484.0,0.6215,37.0492,47.3923,13.751,1.8075,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25154.htm,False
2026,155,MAHESHTALA,,,229791.0,,SUBHASIS DAS,AITC,All India Trinamool Congress,116811.0,50.8336,TAMANATH BHOWMICK,BJP,Bharatiya Janata Party,83898.0,36.5106,32913.0,14.323,10,11,1273.0,0.554,50.8336,36.5106,10.7401,1.9157,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25155.htm,False
2026,156,BUDGE BUDGE,,,218093.0,,ASHOK KUMAR DEB,AITC,All India Trinamool Congress,127091.0,58.2738,DR TARUN KUMAR ADAK,BJP,Bharatiya Janata Party,80241.0,36.7921,46850.0,21.4817,7,8,1993.0,0.9138,58.2738,36.7921,3.582,1.3521,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25156.htm,False
2026,157,METIABURUZ,,,180068.0,,ABDUL KHALEQUE MOLLA,AITC,All India Trinamool Congress,124230.0,68.9906,BIR BAHADUR SINGH,BJP,Bharatiya Janata Party,36351.0,20.1874,87879.0,48.8032,11,12,1685.0,0.9358,68.9906,20.1874,9.0144,1.8076,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25157.htm,False
2026,158,KOLKATA PORT,,,154702.0,,FIRHAD HAKIM,AITC,All India Trinamool Congress,101226.0,65.4329,RAKESH SINGH,BJP,Bharatiya Janata Party,45146.0,29.1826,56080.0,36.2503,14,15,573.0,0.3704,65.4329,29.1826,3.3852,1.9993,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25158.htm,False
2026,159,BHABANIPUR,,,139413.0,,ADHIKARI SUVENDU,BJP,Bharatiya Janata Party,73917.0,53.0202,MAMATA BANERJEE,AITC,All India Trinamool Congress,58812.0,42.1854,15105.0,10.8348,12,13,829.0,0.5946,42.1854,53.0202,3.6094,1.185,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25159.htm,False
2026,160,RASHBEHARI,,,138814.0,,DASGUPTA SWAPAN,BJP,Bharatiya Janata Party,74123.0,53.3974,DEBASISH KUMAR (DEBA),AITC,All India Trinamool Congress,53258.0,38.3664,20865.0,15.031,9,10,1296.0,0.9336,38.3664,53.3974,6.4042,1.832,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25160.htm,False
2026,161,BALLYGUNGE,,,167384.0,,SOBHANDEB CHATTOPADHYAY,AITC,All India Trinamool Congress,108481.0,64.8097,SHATORUPA,BJP,Bharatiya Janata Party,47005.0,28.0821,61476.0,36.7276,12,13,819.0,0.4893,64.8097,28.0821,5.7275,1.3807,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25161.htm,False
2026,162,CHOWRANGEE,,,110122.0,,BANDYOPADHYAY NAYNA,AITC,All India Trinamool Congress,62938.0,57.153,SANTOSH KUMAR PATHAK,BJP,Bharatiya Janata Party,40936.0,37.1733,22002.0,19.9797,11,12,832.0,0.7555,57.153,37.1733,4.4468,1.2269,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25162.htm,False
2026,163,ENTALLY,,,165207.0,,SANDIPAN SAHA,AITC,All India Trinamool Congress,94427.0,57.1568,DR. PRIYANKA TIBREWAL,BJP,Bharatiya Janata Party,60421.0,36.5729,34006.0,20.5839,15,16,692.0,0.4189,57.1568,36.5729,4.271,1.9993,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25163.htm,False
2026,164,BELEGHATA,,,174108.0,,KUNAL KUMAR GHOSH,AITC,All India Trinamool Congress,93757.0,53.8499,PARTHA CHAUDHURY,BJP,Bharatiya Janata Party,65181.0,37.4371,28576.0,16.4128,11,12,1568.0,0.9006,53.8499,37.4371,7.1571,1.5559,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25164.htm,False
2026,165,JORASANKO,,,106847.0,,VIJAY OJHA,BJP,Bharatiya Janata Party,52868.0,49.4801,VIJAY UPADHYAY,AITC,All India Trinamool Congress,47071.0,44.0546,5797.0,5.4255,12,13,672.0,0.6289,44.0546,49.4801,5.154,1.3113,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25165.htm,False
2026,166,SHYAMPUKUR,,,116768.0,,PURNIMA CHAKRABORTY,BJP,Bharatiya Janata Party,60248.0,51.5963,SHASHI PANJA,AITC,All India Trinamool Congress,45615.0,39.0646,14633.0,12.5317,12,13,942.0,0.8067,39.0646,51.5963,7.6443,1.6948,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25166.htm,False
2026,167,MANIKTALA,,,150722.0,,TAPAS ROY,BJP,Bharatiya Janata Party,76370.0,50.6694,SHRREYA PANDE,AITC,All India Trinamool Congress,60726.0,40.2901,15644.0,10.3793,13,14,1058.0,0.702,40.2901,50.6694,7.0281,2.0124,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25167.htm,False
2026,168,KASHIPUR-BELGACHHIA,,,150542.0,,RITESH TIWARI,BJP,Bharatiya Janata Party,68368.0,45.4146,ATIN GHOSH,AITC,All India Trinamool Congress,66717.0,44.3179,1651.0,1.0967,14,15,1250.0,0.8303,44.3179,45.4146,8.4401,1.8274,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25168.htm,False
2026,169,BALLY,,,117838.0,,SANJAY KUMAR SINGH,BJP,Bharatiya Janata Party,57639.0,48.9138,KAILASH KUMAR MISHRA,AITC,All India Trinamool Congress,45642.0,38.7328,11997.0,10.181,14,15,924.0,0.7841,38.7328,48.9138,10.7979,1.5555,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25169.htm,False
2026,170,HOWRAH UTTAR,,,133063.0,,UMESH RAI,BJP,Bharatiya Janata Party,67539.0,50.7572,GAUTAM CHOWDHURY,AITC,All India Trinamool Congress,56289.0,42.3025,11250.0,8.4547,13,14,848.0,0.6373,42.3025,50.7572,5.1983,1.742,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25170.htm,False
2026,171,HOWRAH MADHYA,,,193459.0,,ARUP ROY,AITC,All India Trinamool Congress,95948.0,49.596,BIPLAB KUMAR MANDAL,BJP,Bharatiya Janata Party,79865.0,41.2826,16083.0,8.3134,15,16,1110.0,0.5738,49.596,41.2826,7.3374,1.784,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25171.htm,False
2026,172,SHIBPUR,,,181323.0,,RUDRANIL GHOSH,BJP,Bharatiya Janata Party,89615.0,49.4229,DR. RANA CHATTERJEE,AITC,All India Trinamool Congress,73557.0,40.5668,16058.0,8.8561,10,11,1300.0,0.717,40.5668,49.4229,8.1914,1.8189,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25172.htm,False
2026,173,HOWRAH DAKSHIN,,,222054.0,,NANDITA CHOWDHURY,AITC,All India Trinamool Congress,100540.0,45.2773,SHYAMAL KUMAR HATI,BJP,Bharatiya Janata Party,92712.0,41.752,7828.0,3.5253,12,13,1574.0,0.7088,45.2773,41.752,11.1257,1.845,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25173.htm,False
2026,174,SANKRAIL,,,229210.0,,PRIYA PAUL,AITC,All India Trinamool Congress,105412.0,45.9893,BARNALI DHALI NASKAR,BJP,Bharatiya Janata Party,88672.0,38.6859,16740.0,7.3034,10,11,1769.0,0.7718,45.9893,38.6859,13.6988,1.626,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25174.htm,False
2026,175,PANCHLA,,,235163.0,,GULSAN MULLICK,AITC,All India Trinamool Congress,123967.0,52.7154,RANJAN PAUL,BJP,Bharatiya Janata Party,85647.0,36.4203,38320.0,16.2951,7,8,1739.0,0.7395,52.7154,36.4203,9.5134,1.3509,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25175.htm,False
2026,176,ULUBERIA PURBA,,,208025.0,,RITABRATA BANERJEE,AITC,All India Trinamool Congress,95633.0,45.9719,RUDRA PROSAD BANERJEE,BJP,Bharatiya Janata Party,83795.0,40.2812,11838.0,5.6907,11,12,1251.0,0.6014,45.9719,40.2812,1.024,12.7229,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25176.htm,False
2026,177,ULUBERIA UTTAR,,,203466.0,,CHIRAN BERA,BJP,Bharatiya Janata Party,93320.0,45.8652,BIMAL KUMAR DAS,AITC,All India Trinamool Congress,89143.0,43.8122,4177.0,2.053,9,10,1091.0,0.5362,43.8122,45.8652,7.9414,2.3812,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25177.htm,False
2026,178,ULUBERIA DAKSHIN,,,226271.0,,PULAK ROY,AITC,All India Trinamool Congress,109649.0,48.4591,SWAMI MANGALANANDA PURI,BJP,Bharatiya Janata Party,92462.0,40.8634,17187.0,7.5957,11,12,1446.0,0.6391,48.4591,40.8634,7.5065,3.171,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25178.htm,False
2026,179,SHYAMPUR,,,244669.0,,DR. HIRANMOY CHATTOPADHYAYA (HIRAAN),BJP,Bharatiya Janata Party,125651.0,51.3555,NADEBASI JANA,AITC,All India Trinamool Congress,103391.0,42.2575,22260.0,9.098,12,13,1093.0,0.4467,42.2575,51.3555,4.5894,1.7976,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25179.htm,False
2026,180,BAGNAN,,,218406.0,,ARUNAVA SEN,AITC,All India Trinamool Congress,105060.0,48.1031,PRAMANSHU RANA,BJP,Bharatiya Janata Party,93744.0,42.9219,11316.0,5.1812,11,12,2048.0,0.9377,48.1031,42.9219,7.1294,1.8456,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25180.htm,False
2026,181,AMTA,,,237001.0,,AMIT SAMANTA,BJP,Bharatiya Janata Party,104649.0,44.1555,SUKANTA KUMAR PAUL,AITC,All India Trinamool Congress,100195.0,42.2762,4454.0,1.8793,13,14,1855.0,0.7827,42.2762,44.1555,11.0367,2.5316,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25181.htm,False
2026,182,UDAYNARAYANPUR,,,213603.0,,SAMIR KUMAR PANJA,AITC,All India Trinamool Congress,105802.0,49.5321,PROBHAKAR PANDIT,BJP,Bharatiya Janata Party,93575.0,43.8079,12227.0,5.7242,9,10,1022.0,0.4785,49.5321,43.8079,4.2415,2.4185,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25182.htm,False
2026,183,JAGATBALLAVPUR,,,252515.0,,ANUPAM GHOSH,BJP,Bharatiya Janata Party,115608.0,45.7826,SUBIR CHATTERJEE (TINKAI),AITC,All India Trinamool Congress,108937.0,43.1408,6671.0,2.6418,8,9,2199.0,0.8708,43.1408,45.7826,0.7148,10.3618,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25183.htm,False
2026,184,DOMJUR,,,254187.0,,TAPAS MAITY,AITC,All India Trinamool Congress,134036.0,52.7313,GOBINDA HAZRA,BJP,Bharatiya Janata Party,91859.0,36.1384,42177.0,16.5929,14,15,1183.0,0.4654,52.7313,36.1384,8.4922,2.6381,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25184.htm,False
2026,185,UTTARPARA,,,205454.0,,DIPANJAN CHAKRABORTY,BJP,Bharatiya Janata Party,80612.0,39.236,SIRSANYA BANDOPADHYAY,AITC,All India Trinamool Congress,70197.0,34.1668,10415.0,5.0692,7,8,1722.0,0.8381,34.1668,39.236,25.2747,1.3225,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25185.htm,False
2026,186,SREERAMPUR,,,186297.0,,BHASKAR BHATTACHARYA,BJP,Bharatiya Janata Party,85644.0,45.9718,TANMOY GHOSH,AITC,All India Trinamool Congress,76959.0,41.3098,8685.0,4.662,11,12,1817.0,0.9753,41.3098,45.9718,10.8853,1.8331,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25186.htm,False
2026,187,CHAMPDANI,,,204415.0,,DILIP SINGH,BJP,Bharatiya Janata Party,93704.0,45.8401,ARINDAM GUIN (BUBAI),AITC,All India Trinamool Congress,90678.0,44.3598,3026.0,1.4803,9,10,2027.0,0.9916,44.3598,45.8401,7.995,1.8051,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25187.htm,False
2026,188,SINGUR,,,222573.0,,ARUP KUMAR DAS,BJP,Bharatiya Janata Party,113008.0,50.7735,BECHARAM MANNA,AITC,All India Trinamool Congress,91570.0,41.1416,21438.0,9.6319,9,10,1890.0,0.8492,41.1416,50.7735,6.1616,1.9233,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25188.htm,False
2026,189,CHANDANNAGAR,,,186909.0,,Deepanjan Kumar Guha,BJP,Bharatiya Janata Party,86273.0,46.1578,Indranil Sen,AITC,All India Trinamool Congress,72832.0,38.9666,13441.0,7.1912,11,12,2016.0,1.0786,38.9666,46.1578,12.873,2.0026,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25189.htm,False
2026,190,CHUNCHURA,,,255204.0,,SUBIR NAG,BJP,Bharatiya Janata Party,137704.0,53.9584,DEBANGSHU BHATTACHARYA,AITC,All India Trinamool Congress,94269.0,36.9387,43435.0,17.0197,10,11,3015.0,1.1814,36.9387,53.9584,6.5191,2.5838,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25190.htm,False
2026,191,BALAGARH,,,226031.0,,SUMANA SARKAR,BJP,Bharatiya Janata Party,125624.0,55.5782,RANJAN DHARA,AITC,All India Trinamool Congress,83710.0,37.0347,41914.0,18.5435,7,8,1347.0,0.5959,37.0347,55.5782,5.7665,1.6206,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25191.htm,False
2026,192,PANDUA,,,233718.0,,TUSAR KUMAR MAJUMDAR,BJP,Bharatiya Janata Party,101349.0,43.3638,SAMIR CHAKRABORTY,AITC,All India Trinamool Congress,96121.0,41.1269,5228.0,2.2369,9,10,1651.0,0.7064,41.1269,43.3638,12.9712,2.5381,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25192.htm,False
2026,193,SAPTAGRAM,,,196584.0,,SWARAJ GHOSH,BJP,Bharatiya Janata Party,102414.0,52.0968,BIDESH RANJAN BOSE,AITC,All India Trinamool Congress,79125.0,40.25,23289.0,11.8468,9,10,1101.0,0.5601,40.25,52.0968,5.5391,2.1141,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25193.htm,False
2026,194,CHANDITALA,,,227472.0,,SWATI KHANDOKER,AITC,All India Trinamool Congress,107143.0,47.1016,DEBASISH MUKHERJEE,BJP,Bharatiya Janata Party,87480.0,38.4575,19663.0,8.6441,8,9,1451.0,0.6379,47.1016,38.4575,12.2635,2.1774,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25194.htm,False
2026,195,JANGIPARA,,,232291.0,,PROSENJIT BAG,BJP,Bharatiya Janata Party,102409.0,44.0865,SNEHASIS CHAKRABORTY,AITC,All India Trinamool Congress,101547.0,43.7154,862.0,0.3711,10,11,2388.0,1.028,43.7154,44.0865,8.485,3.7131,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25195.htm,False
2026,196,HARIPAL,,,245994.0,,MADHUMITA GHOSH,BJP,Bharatiya Janata Party,113332.0,46.071,KARABI MANNA,AITC,All India Trinamool Congress,109844.0,44.6531,3488.0,1.4179,11,12,1747.0,0.7102,44.6531,46.071,0.9528,8.3231,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25196.htm,False
2026,197,DHANEKHALI,,,247691.0,,ASIMA PATRA,AITC,All India Trinamool Congress,123462.0,49.8452,BARNALI DAS,BJP,Bharatiya Janata Party,110405.0,44.5737,13057.0,5.2715,7,8,2896.0,1.1692,49.8452,44.5737,3.3368,2.2443,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25197.htm,False
2026,198,TARAKESWAR,,,221578.0,,SANTU PAN,BJP,Bharatiya Janata Party,116901.0,52.7584,RAMENDU SINHARAY,AITC,All India Trinamool Congress,85902.0,38.7683,30999.0,13.9901,12,13,1485.0,0.6702,38.7683,52.7584,4.8259,3.6474,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25198.htm,False
2026,199,PURSURAH,,,240924.0,,BIMAN GHOSH,BJP,Bharatiya Janata Party,138821.0,57.6202,PARTHA HAZARI,AITC,All India Trinamool Congress,85368.0,35.4336,53453.0,22.1866,8,9,2779.0,1.1535,35.4336,57.6202,4.0972,2.849,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25199.htm,False
2026,200,ARAMBAG,,,235875.0,,BAG HEMANTA,BJP,Bharatiya Janata Party,123000.0,52.1463,BAG MITA,AITC,All India Trinamool Congress,94041.0,39.869,28959.0,12.2773,6,7,1606.0,0.6809,39.869,52.1463,5.8124,2.1723,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25200.htm,False
2026,201,GOGHAT,,,234321.0,,PRASANTA DIGAR,BJP,Bharatiya Janata Party,134498.0,57.399,DR. NIRMAL MAJI,AITC,All India Trinamool Congress,84916.0,36.2392,49582.0,21.1598,5,6,2421.0,1.0332,36.2392,57.399,4.8156,1.5462,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25201.htm,False
2026,202,KHANAKUL,,,237135.0,,SUSANTA GHOSH,BJP,Bharatiya Janata Party,126729.0,53.4417,PALASH KUMAR ROY,AITC,All India Trinamool Congress,92246.0,38.9002,34483.0,14.5415,9,10,1695.0,0.7148,38.9002,53.4417,1.47,6.1881,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25202.htm,False
2026,203,TAMLUK,,,256930.0,,HARE KRISHNA BERA,BJP,Bharatiya Janata Party,136566.0,53.153,DIPENDRA NARAYAN ROY,AITC,All India Trinamool Congress,101837.0,39.6361,34729.0,13.5169,11,12,1583.0,0.6161,39.6361,53.153,4.6214,2.5895,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25203.htm,False
2026,204,PANSKURA PURBA,,,220737.0,,SUBRATA MAITY(RANA),BJP,Bharatiya Janata Party,109264.0,49.4996,ASHIM KUMAR MAJI,AITC,All India Trinamool Congress,91361.0,41.3891,17903.0,8.1105,9,10,1396.0,0.6324,41.3891,49.4996,6.2994,2.8119,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25204.htm,False
2026,205,PANSKURA PASCHIM,,,258432.0,,SINTU SENAPATI,BJP,Bharatiya Janata Party,137919.0,53.3676,SIRAJ KHAN,AITC,All India Trinamool Congress,105352.0,40.7658,32567.0,12.6018,7,8,1262.0,0.4883,40.7658,53.3676,1.1926,4.674,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25205.htm,False
2026,206,MOYNA,,,246333.0,,ASHOKE DINDA,BJP,Bharatiya Janata Party,127166.0,51.6236,CHANDAN MONDAL,AITC,All India Trinamool Congress,110925.0,45.0305,16241.0,6.5931,8,9,1061.0,0.4307,45.0305,51.6236,2.5584,0.7875,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25206.htm,False
2026,207,NANDAKUMAR,,,249316.0,,KHANRA NIRMAL,BJP,Bharatiya Janata Party,131476.0,52.7347,SUKUMAR DE,AITC,All India Trinamool Congress,100873.0,40.4599,30603.0,12.2748,8,9,1198.0,0.4805,40.4599,52.7347,4.4393,2.3661,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25207.htm,False
2026,208,MAHISADAL,,,238188.0,,SUBHAS CHANDRA PANJA,BJP,Bharatiya Janata Party,121584.0,51.0454,TILAK KUMAR CHAKRABORTY,AITC,All India Trinamool Congress,95346.0,40.0297,26238.0,11.0157,9,10,843.0,0.3539,40.0297,51.0454,5.5486,3.3763,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25208.htm,False
2026,209,HALDIA,,,239446.0,,PRADIP KUMAR BIJALI,BJP,Bharatiya Janata Party,132183.0,55.2037,TAPASI MONDAL,AITC,All India Trinamool Congress,83121.0,34.7139,49062.0,20.4898,7,8,1066.0,0.4452,34.7139,55.2037,8.6608,1.4216,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25209.htm,False
2026,210,NANDIGRAM,,,252722.0,,ADHIKARI SUVENDU,BJP,Bharatiya Janata Party,127301.0,50.372,PABITRA KAR,AITC,All India Trinamool Congress,117636.0,46.5476,9665.0,3.8244,11,12,919.0,0.3636,46.5476,50.372,1.5943,1.4861,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25210.htm,False
2026,211,CHANDIPUR,,,241957.0,,PIJUSH KANTI DAS,BJP,Bharatiya Janata Party,126047.0,52.0948,UTTAM BARIK,AITC,All India Trinamool Congress,105777.0,43.7173,20270.0,8.3775,7,8,617.0,0.255,43.7173,52.0948,3.4786,0.7093,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25211.htm,False
2026,212,PATASHPUR,,,232048.0,,TAPAN MAITY,BJP,Bharatiya Janata Party,116589.0,50.2435,PIJUS KANTI PANDA,AITC,All India Trinamool Congress,107538.0,46.343,9051.0,3.9005,7,8,836.0,0.3603,46.343,50.2435,2.5684,0.8451,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25212.htm,False
2026,213,KANTHI UTTAR,,,249421.0,,SUMITA SINHA,BJP,Bharatiya Janata Party,130088.0,52.156,DEBASIS BHUNYA,AITC,All India Trinamool Congress,110033.0,44.1154,20055.0,8.0406,9,10,1467.0,0.5882,44.1154,52.156,2.5314,1.1972,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25213.htm,False
2026,214,BHAGABANPUR,,,247653.0,,SANTANU PRAMANIK,BJP,Bharatiya Janata Party,130586.0,52.7294,MANAB KUMAR PARUA,AITC,All India Trinamool Congress,109708.0,44.2991,20878.0,8.4303,7,8,701.0,0.2831,44.2991,52.7294,2.2798,0.6917,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25214.htm,False
2026,215,KHEJURI,,,236328.0,,SUBRATA PAIK,BJP,Bharatiya Janata Party,129875.0,54.9554,RABIN CHANDRA MANDAL,AITC,All India Trinamool Congress,97185.0,41.1229,32690.0,13.8325,10,11,601.0,0.2543,41.1229,54.9554,2.7695,1.1522,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25215.htm,False
2026,216,KANTHI DAKSHIN,,,212835.0,,ARUP KUMAR DAS,BJP,Bharatiya Janata Party,118219.0,55.5449,TARUN KUMAR JANA,AITC,All India Trinamool Congress,86747.0,40.7579,31472.0,14.787,10,11,1288.0,0.6052,40.7579,55.5449,2.3939,1.3033,https://results.eci.gov.in/ResultAcGenMay2026/ConstituencywiseS25216.htm,False
